BayID	DeviceID	Description1	Description2	Description3	Description4	Description5	Description6	DisabilityExt1	DisabilityExt2	DisabilityExt3	DisabilityExt4	DisabilityExt5	DisabilityExt6	Duration1	Duration2	Duration3	Duration4	Duration5	Duration6	EffectiveOnPH1	EffectiveOnPH2	EffectiveOnPH3	EffectiveOnPH4	EffectiveOnPH5	EffectiveOnPH6	EndTime1	EndTime2	EndTime3	EndTime4	EndTime5	EndTime6	Exemption1	Exemption2	Exemption3	Exemption4	Exemption5	Exemption6	FromDay1	FromDay2	FromDay3	FromDay4	FromDay5	FromDay6	StartTime1	StartTime2	StartTime3	StartTime4	StartTime5	StartTime6	ToDay1	ToDay2	ToDay3	ToDay4	ToDay5	ToDay6	TypeDesc1	TypeDesc2	TypeDesc3	TypeDesc4	TypeDesc5	TypeDesc6
"6,102"	17730	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,128"	17756	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,130"	17758	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,123"	17751	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,141"	17769	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,139"	17767	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,134"	17762	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,137"	17765	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,154"	17782	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,146"	17774	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,105"	17733	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,103"	17731	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,114"	17742	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,152"	17780	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,126"	17754	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,142"	17770	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,147"	17775	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,111"	17739	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,112"	17740	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,113"	17741	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,138"	17766	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,117"	17745	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,101"	17729	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,120"	17748	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,118"	17746	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,156"	17784	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,124"	17752	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,148"	17776	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,261"	17439	2P 7.30 - 22.00						240						120						1						22:00:00												1						7:30:00						0						2P					
"1,315"	17968	1P MTR M-F 9:30-16:00	2P MTR M-SAT 18.30 - 20.30	1P MTR SAT 7.30-6.30PM				120	240	120				60	120	60				0	0	0				16:00:00	20:30:00	18:30:00										1	1	6				9:30:00	18:30:00	7:30:00				5	6	6				1P Meter	2P	1P Meter			
"6,293"	23118	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,830"	23126	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,425"	23132	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
572	18422	2P M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P	2P				
587	21894	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
584	18426	2P M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P	2P				
"2,527"	23134	2P MTR M-SAT 7:30-20:30						240						120						0						20:30:00												1						7:30:00						6						2P Meter					
"3,473"	19677	LZ 30M M-F 7:30-19:30	2P SAT 7:30-19:30					0	240					30	120					0	0					19:30:00	19:30:00											1	6					7:30:00	7:30:00					5	6					Loading Zone 30M	2P				
"3,879"	23135	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"6,699"	23117	3P MTR M-SAT 7:30-20:30	3P SUN 7:30-18:30					360	360					180	180					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					3P Meter	3P				
"6,053"	23130	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"3,281"	23133	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"5,229"	23119	1P TKT RPE M-SAT 7:30-23:00	1P RPE SUN 7:30-23:00					120	120					60	60					0	0					23:00:00	23:00:00					A RPE	A RPE					1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"4,249"	23127	2P TKT A M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"1,587"	18625	LZ 30MINS 7.30-23.00						0						30						1						23:00:00												1						7:00:00						0						Loading Zone 30M					
"3,374"	23128	4P RPA M-F 7:30-18:30						480						240						0						18:30:00						Residents Permit Accepted						1						7:30:00						5						4P					
"5,548"	23116	2P MTR M-F 7:30-18:30	2P MTR SAT 7:30-12:30					240	240					120	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					2P Meter	2P Meter				
"3,174"	20586	1P M-F 7:30-18:30	2P SAT 7:30-12:30					120	240					60	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					1P	2P				
"6,093"	23124	LZ 15M M-SUN 7:30-18:30						0						15						0						18:30:00												1						7:30:00						0						Loading Zone 15M					
"2,381"	23121	1P MTR M-F 7:30-16:00	2P MTR M-SAT 18.30 - 20.30	1P MTR Sat 7.30am to 6.30pm				120	240	120				60	120	60				0	0	0				16:00:00	20:30:00	18:30:00										1	1	6				7:30:00	18:30:00	7:30:00				5	6	6				1P Meter	2P	1P Meter			
"3,472"	19676	LZ 30M M-F 7:30-19:30	2P SAT 7:30-19:30					0	240					30	120					0	0					19:30:00	19:30:00											1	6					7:30:00	7:30:00					5	6					Loading Zone 30M	2P				
"6,648"	23125	2P MTR M-SAT 7:30-19:30	2P SUN 7:30-19:30					240	240					120	120					0	0					19:30:00	19:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"6,061"	23131	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
880	9478	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				60	240	120				30	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1/2P Meter	2P	1P			
957	18248	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
948	18239	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"2,170"	19335	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	2P SUN 7:30-18:30				120	240	240				60	120	120				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	2P			
"4,532"	19334	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	2P SUN 7:30-18:30				120	240	240				60	120	120				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	2P			
"6,494"	17664		3P MTR M-SAT 7.30 - 18.30	2P SUN 7:30-18:30					360	240					180	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					3P Meter	2P			
"6,349"	17664	2P MTR M-SAT 7:30-18:30			2P SUN 7:30-18:30			240			240			120			120			0			0			18:30:00			18:30:00									1			0			7:30:00			7:30:00			6			0			2P Meter			2P		
"1,588"	18626	LZ 30mins 7.30 23.00						0						30						1						23:00:00												1						7:30:00						0						Loading Zone 30M					
"1,586"	18624	LZ 30mins 7.30 23.00						0						30						1						23:00:00												1						7:30:00						0						Loading Zone 30M					
"5,889"	23137	3P Disable AOT						0						180						1						11:59:00						All Other Times						1						0:00:00						0						3P Disabled Only					
"5,888"	23138	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,067"	17215	2P DIS M-SUN 0:00-23:59						0						120						0						23:59:59						Disabled Logo						1						0:00:00						0						2P Disabled Only					
"4,367"	20042	4P TKT A M-F 7:30-18:30	2P SAT 7:30-12:30					480	240					240	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	2P				
"4,361"	20036	4P TKT A M-F 7:30-18:30	2P SAT 7:30-12:30					480	240					240	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	2P				
"4,357"	20032	4P TKT A M-F 7:30-18:30	2P SAT 7:30-12:30					480	240					240	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	2P				
"4,359"	20034	4P TKT A M-F 7:30-18:30	2P SAT 7:30-12:30					480	240					240	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	2P				
"4,366"	20041	4P TKT A M-F 7:30-18:30	2P SAT 7:30-12:30					480	240					240	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	2P				
"4,360"	20035	4P TKT A M-F 7:30-18:30	2P SAT 7:30-12:30					480	240					240	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	2P				
"4,368"	20043	4P TKT A M-F 7:30-18:30	2P SAT 7:30-12:30					480	240					240	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	2P				
"4,364"	20039	4P TKT A M-F 7:30-18:30	2P SAT 7:30-12:30					480	240					240	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	2P				
"4,365"	20040	4P TKT A M-F 7:30-18:30	2P SAT 7:30-12:30					480	240					240	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	2P				
"4,358"	20033	4P TKT A M-F 7:30-18:30	2P SAT 7:30-12:30					480	240					240	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	2P				
"4,363"	20038	4P TKT A M-F 7:30-18:30	2P SAT 7:30-12:30					480	240					240	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	2P				
"4,362"	20037	4P TKT A M-F 7:30-18:30	2P SAT 7:30-12:30					480	240					240	120					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	2P				
"6,048"	23158	1P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					120	240					60	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	2P				
"2,278"	23153	2P TKT A M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"2,572"	23147	2P MTR M-SAT 7:30-20:30						240						120						0						20:30:00												1						7:30:00						6						2P Meter					
"4,112"	23146	4P MTR M-F 7:30-18:30	4P MTR SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Meter	4P Meter				
"6,040"	23160	P DIS 30MINS M-SUN 00:00-11:59						0						30						0						23:59:00												1						0:00:00						0						1/2P Disabled					
"2,349"	23154	1P MTR M-F 9:30-19:30	P MTR M-SAT 19:30-20:30	1P MTR SAT 7:30-19:30				120	0	120				60	60	60				0	0	0				19:30:00	20:30:00	19:30:00										1	1	6				9:30:00	19:30:00	7:30:00				5	6	6				1P Meter	P Meter	1P Meter			
"6,003"	23159	P/10 M-SUN 5:00-11:59 - No Park						20						10						0						0:00:00												1						5:00:00						0						P/ 10 Min					
"5,140"	23148	3P TKT A M-SAT 7:30-18:30	3P SUN 7:30-18:30					360	360					180	180					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					3P Ticket A	3P				
"6,173"	23156	4P DIS ONLY M-SUN						0						240						0						23:59:00						Disabled Logo						1						0:00:00						0						4P Disabled Only					
"6,709"	23155	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,509"	23152	1P MTR M-SAT 7:30-19:30	2P SUN 7:30-18:30					120	240					60	120					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	2P				
949	18240	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"6,446"	14490	LZ 15M AOT M-F 0:00-7:30	LZ 15M AOT M-F 9:30-16:00	LZ 15M AOT M-F 18:30-23:59	LZ 15M AOT Sa-Su 0:00-23:59	1/4P M-F 16:00-18:30	1/4P M-F 7:30-9:30	0	0	0	0	30	30	15	15	15	15	15	15	1	1	1	1	0	0	7:30:00	16:00:00	23:59:00	23:59:00	18:30:00	9:30:00							1	1	1	6	1	1	0:00:00	9:30:00	18:30:00	0:00:00	16:00:00	7:30:00	5	5	5	0	5	5	Loading Zone 15M	Loading Zone 15M	Loading Zone 15M	Loading Zone 15M	1/4P	1/4P
882	18199	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				60	240	120				30	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1/2P Meter	2P	1P			
885	18202	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				60	240	120				30	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1/2P Meter	2P	1P			
958	18249	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
947	18238	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
944	18235	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
956	18247	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
950	18241	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
954	18245	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
946	18237	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
881	18198	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				60	240	120				30	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1/2P Meter	2P	1P			
"5,360"	21612	1/4P M-F 9:30-16:00	1/4P SAT 7:30-19:30					30	30					15	15					0	0					16:00:00	19:30:00											1	6					9:30:00	7:30:00					5	6					1/4P	1/4P				
945	18236	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"5,309"	21556	LZ 15M M-F 7:30-18:30	LZ 15M SAT 7:30-12:30					0	0					15	15					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					Loading Zone 15M	Loading Zone 15M				
953	18244	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
952	18243	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
886	18203	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				60	240	120				30	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1/2P Meter	2P	1P			
955	18246	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"5,361"	21613	1/4P M-F 9:30-16:00	1/4P SAT 7:30-19:30					30	30					15	15					0	0					16:00:00	19:30:00											1	6					9:30:00	7:30:00					5	6					1/4P	1/4P				
951	23136	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"5,362"	21614	LZ 15M M-F 9.00-4.00	LZ 15M SAT 7:30-19:30					0	0					15	15					0	0					16:00:00	19:30:00											1	6					9:00:00	7:30:00					5	6					Loading Zone 15M	Loading Zone 15M				
884	18201	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				60	240	120				30	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1/2P Meter	2P	1P			
883	18200	1/2P MTR M-SAT 7.30 TO 18.30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-18:30				60	240	120				30	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1/2P Meter	2P	1P			
