"bay_id	st_marker_id	location	lat	lon",
"1367	1512E	""(-37.819611073098002"," 144.9545328520947)""	-37.81961107	144.9545329"
"6391	13638E	""(-37.820313639057119"," 144.94455076769839)""	-37.82031364	144.9445508"
"1722	2317S	""(-37.817925921341384"," 144.95439036871184)""	-37.81792592	144.9543904"
"3180	5394E	""(-37.802945488894736"," 144.9566761026388)""	-37.80294549	144.9566761"
"1446	1714N	""(-37.82064789647724"," 144.95609280003799)""	-37.8206479	144.9560928"
"2381	3198N	""(-37.813978106680274"," 144.95606686571111)""	-37.81397811	144.9560669"
"6646	13620E	""(-37.819474397993233"," 144.9436534493484)""	-37.8194744	144.9436534"
"1983	3398N	""(-37.810037484907149"," 144.96603481649521)""	-37.81003748	144.9660348"
"7052	4664Ea	""(-37.805701438883474"," 144.95950905917567)""	-37.80570144	144.9595091"
"2072	3566N	""(-37.813714769780063"," 144.95335515699963)""	-37.81371477	144.9533552"
"1713	2303S	""(-37.81772221627196"," 144.95509846006973)""	-37.81772222	144.9550985"
"1224	1449W	""(-37.816944516995633"," 144.95585810697975)""	-37.81694452	144.9558581"
"2369	3107S	""(-37.813675885262015"," 144.95779883502496)""	-37.81367589	144.9577988"
"2034	3496N	""(-37.81254266665259"," 144.95745914286724)""	-37.81254267	144.9574591"
"1989	3407S	""(-37.81020294968242"," 144.96563357858233)""	-37.81020295	144.9656336"
"2749	4580E	""(-37.807939687168492"," 144.9659945102083)""	-37.80793969	144.9659945"
"5257	4513W	""(-37.811247567338164"," 144.9532300099394)""	-37.81124757	144.95323"
"2242	3930N	""(-37.812197778219883"," 144.95462947492769)""	-37.81219778	144.9546295"
"2250	3942N	""(-37.812306769145025"," 144.95424442014126)""	-37.81230677	144.9542444"
"2251	3944N	""(-37.812324876014053"," 144.95418047271266)""	-37.81232488	144.9541805"
"3322	6006N	""(-37.810020110813696"," 144.95796976391367)""	-37.81002011	144.9579698"
"3673	7632N	""(-37.804971581942382"," 144.94858283734231)""	-37.80497158	144.9485828"
"3378	6199W	""(-37.806483376500957"," 144.95106554438249)""	-37.80648338	144.9510655"
"6655	13006N	""(-37.819793860647863"," 144.95134484016143)""	-37.81979386	144.9513448"
"5104	9902N	""(-37.825521574825913"," 144.9687321022908)""	-37.82552157	144.9687321"
"3199	5449W	""(-37.807712704023103"," 144.95443723638846)""	-37.8077127	144.9544372"
"5854	C9118	""(-37.798398266492967"," 144.96474338289073)""	-37.79839827	144.9647434"
"4389	C7212	""(-37.807691551942071"," 144.95264366404757)""	-37.80769155	144.9526437"
"3617	7565S	""(-37.805927858650094"," 144.95556189193843)""	-37.80592786	144.9555619"
"2478	C2848	""(-37.810573524374128"," 144.96808208992542)""	-37.81057352	144.9680821"
"3955	C5878	""(-37.805068059975689"," 144.95379040415929)""	-37.80506806	144.9537904"
"2920	4894E	""(-37.808212100065838"," 144.95804464122318)""	-37.8082121	144.9580446"
"4275	C6886	""(-37.809331370211837"," 144.95585916591295)""	-37.80933137	144.9558592"
"1096	C1100	""(-37.816199812692851"," 144.96125001435871)""	-37.81619981	144.96125"
"5076	9858N	""(-37.825217228331951"," 144.969773706127)""	-37.82521723	144.9697737"
"1093	C1094	""(-37.816290356975713"," 144.96129173207851)""	-37.81629036	144.9612917"
"5193	C8038	""(-37.810591166778636"," 144.95204636482813)""	-37.81059117	144.9520464"
"6645	13618E	""(-37.819526673134689"," 144.9436774530061)""	-37.81952667	144.9436775"
"1223	1448E	""(-37.816931756002433"," 144.95610147541419)""	-37.81693176	144.9561015"
"5449	11850E	""(-37.812759880264899"," 144.97794717841444)""	-37.81275988	144.9779472"
"5141	9954N	""(-37.825929480224161"," 144.96735258761117)""	-37.82592948	144.9673526"
"2919	4893W	""(-37.808333540560668"," 144.95773198777744)""	-37.80833354	144.957732"
"1088	C1084	""(-37.816421945577204"," 144.96135236217231)""	-37.81642195	144.9613524"
"4752	8713W	""(-37.824766985537394"," 144.96339236898024)""	-37.82476699	144.9633924"
"2436	C2728	""(-37.809910310771443"," 144.97035915437203)""	-37.80991031	144.9703592"
"6115	C13556	""(-37.819360659881809"," 144.94544393345817)""	-37.81936066	144.9454439"
"2446	C2768	""(-37.810006554114118"," 144.9700304171829)""	-37.81000655	144.9700304"
"6862	14084E	""(-37.795197546907644"," 144.95832357184963)""	-37.79519755	144.9583236"
"2648	10122E	""(-37.80319686154327"," 144.94820752160638)""	-37.80319686	144.9482075"
"6876	14112E	""(-37.794316486079474"," 144.95843097808532)""	-37.79431649	144.958431"
"5389	11744E	""(-37.810256044951515"," 144.97566615717133)""	-37.81025604	144.9756662"
"6351	13279S	""(-37.821375386720057"," 144.95054316929054)""	-37.82137539	144.9505432"
"4269	C6872	""(-37.809388586174592"," 144.9557854341632)""	-37.80938859	144.9557854"
"5412	11784E	""(-37.811085566669895"," 144.97556512143274)""	-37.81108557	144.9755651"
"6424	13675W	""(-37.821023210880483"," 144.94622953646081)""	-37.82102321	144.9462295"
"5425	11802E	""(-37.814099180343717"," 144.97772463149005)""	-37.81409918	144.9777246"
"5634	12263S	""(-37.809683499394133"," 144.9762189903708)""	-37.8096835	144.976219"
"2435	C2724	""(-37.809902738808233"," 144.97038501897038)""	-37.80990274	144.970385"
"2438	C2736	""(-37.809924927418336"," 144.97030922397136)""	-37.80992493	144.9703092"
"5428	11808E	""(-37.813953865566333"," 144.97774883036664)""	-37.81395387	144.9777488"
"6649	13626E	""(-37.819317532118774"," 144.94358149448414)""	-37.81931753	144.9435815"
"5892	C9008	""(-37.802856863989"," 144.96690282279195)""	-37.80285686	144.9669028"
"5716	12386N	""(-37.810690246582539"," 144.97606186973081)""	-37.81069025	144.9760619"
"4087	C6290	""(-37.804951223250256"," 144.95079367874024)""	-37.80495122	144.9507937"
"5684	12345S	""(-37.810050460464304"," 144.97959278733231)""	-37.81005046	144.9795928"
"741	C204	""(-37.81577283301452"," 144.97226845048584)""	-37.81577283	144.9722685"
"5753	12444N	""(-37.811903837990705"," 144.97634849271063)""	-37.81190384	144.9763485"
"5773	12463S	""(-37.812039559765651"," 144.97659708837739)""	-37.81203956	144.9765971"
"1544	1916N	""(-37.814554485026392"," 144.96947658840662)""	-37.81455449	144.9694766"
"4277	C6890	""(-37.809310495093584"," 144.9558629671165)""	-37.8093105	144.955863"
"5777	12471S	""(-37.812092119092696"," 144.9770756776357)""	-37.81209212	144.9770757"
"4105	C6352	""(-37.804217441673217"," 144.95092375837677)""	-37.80421744	144.9509238"
"4117	C6392	""(-37.803796377249647"," 144.95099809169642)""	-37.80379638	144.9509981"
"4268	C6868	""(-37.809408340527924"," 144.95578177791089)""	-37.80940834	144.9557818"
"3123	5288E	""(-37.804475361505368"," 144.95743777454254)""	-37.80447536	144.9574378"
"723	557W	""(-37.809377926069885"," 144.96920580785886)""	-37.80937793	144.9692058"
"5924	12811S	""(-37.803033417476605"," 144.96765376388646)""	-37.80303342	144.9676538"
"5395	11756E	""(-37.810076306732597"," 144.97569571768122)""	-37.81007631	144.9756957"
"5884	12901S	""(-37.798517726362121"," 144.96498446591741)""	-37.79851773	144.9649845"
"5834	12555S	""(-37.816004087834621"," 144.98098451411508)""	-37.81600409	144.9809845"
"722	555W	""(-37.80942656539839"," 144.96922826484399)""	-37.80942657	144.9692283"
"5522	11977W	""(-37.814374689788259"," 144.98275918545454)""	-37.81437469	144.9827592"
"2630	10009W	""(-37.804589078893102"," 144.94772758799439)""	-37.80458908	144.9477276"
"5059	9836N	""(-37.825127831322007"," 144.97007995072713)""	-37.82512783	144.97008"
"1474	1787S	""(-37.817374374308145"," 144.96396627636148)""	-37.81737437	144.9639663"
"5160	C1117	""(-37.815477433188093"," 144.96091256804297)""	-37.81547743	144.9609126"
"5686	12349S	""(-37.810065318405407"," 144.97972823707136)""	-37.81006532	144.9797282"
"3391	6225W	""(-37.806070353665021"," 144.95087711825312)""	-37.80607035	144.9508771"
"3567	7095S	""(-37.809041530234992"," 144.95333975384838)""	-37.80904153	144.9533398"
"1439	1707S	""(-37.82078354440732"," 144.95645656428408)""	-37.82078354	144.9564566"
"6285	13448E	""(-37.819279359635395"," 144.94862767768592)""	-37.81927936	144.9486277"
"4126	C6414	""(-37.803587651404669"," 144.95103537927832)""	-37.80358765	144.9510354"
"3545	7065S	""(-37.808748889553591"," 144.95435621118284)""	-37.80874889	144.9543562"
"5386	11709W	""(-37.809975137810078"," 144.97273937888872)""	-37.80997514	144.9727394"
"3109	5266E	""(-37.804793161779784"," 144.95738151286301)""	-37.80479316	144.9573815"
"6546	13753W	""(-37.812765352103597"," 144.93883315221942)""	-37.81276535	144.9388332"
"6888	14223W	""(-37.795811238011879"," 144.96469374359344)""	-37.79581124	144.9646937"
"6212	13302E	""(-37.820153916433583"," 144.94728065928717)""	-37.82015392	144.9472807"
"1294	4486E	""(-37.812676148657559"," 144.95414084093505)""	-37.81267615	144.9541408"
"6433	13693W	""(-37.820205576322415"," 144.94601442769743)""	-37.82020558	144.9460144"
"6384	13631W	""(-37.820339478145549"," 144.94446040940366)""	-37.82033948	144.9444604"
"2396	3258N	""(-37.814202043977353"," 144.9552822014239)""	-37.81420204	144.9552822"
"6187	13264N	""(-37.820112129515671"," 144.9425399560896)""	-37.82011213	144.94254"
"1984	3400N	""(-37.810057296185036"," 144.96596734770014)""	-37.8100573	144.9659673"
"6179	13248N	""(-37.819673978772641"," 144.94405809955799)""	-37.81967398	144.9440581"
"2427	C2692	""(-37.809782570028219"," 144.9707962321034)""	-37.80978257	144.9707962"
"6547	13755W	""(-37.8127163771385"," 144.93880340605307)""	-37.81271638	144.9388034"
"3992	C5952	""(-37.803951611628705"," 144.95398922805597)""	-37.80395161	144.9539892"
"2394	3250N	""(-37.8141654923093"," 144.95541054668439)""	-37.81416549	144.9554105"
"3050	5156E	""(-37.802718787667608"," 144.95694455736793)""	-37.80271879	144.9569446"
"1960	3340N	""(-37.808917176747052"," 144.96986664471856)""	-37.80891718	144.9698666"
"3124	5290E	""(-37.804453072922371"," 144.95744173583495)""	-37.80445307	144.9574417"
"3688	7648N	""(-37.804997027512123"," 144.9570799244915)""	-37.80499703	144.9570799"
"4059	C6156	""(-37.803989110228507"," 144.95246910298999)""	-37.80398911	144.9524691"
"4257	C6846	""(-37.809209706660937"," 144.95567191437561)""	-37.80920971	144.9556719"
"4723	8672E	""(-37.825320761033886"," 144.9629688553548)""	-37.82532076	144.9629689"
"1980	3392N	""(-37.809980235371427"," 144.9662302408305)""	-37.80998024	144.9662302"
"4654	8474E	""(-37.825329170262506"," 144.9668938984131)""	-37.82532917	144.9668939"
"2129	3703S	""(-37.809132010864602"," 144.96564222455299)""	-37.80913201	144.9656422"
"5271	4503W	""(-37.811762895317315"," 144.95346899974439)""	-37.8117629	144.953469"
"4594	8322E	""(-37.82497915038573"," 144.96831715274382)""	-37.82497915	144.9683172"
"4614	8344E	""(-37.824388208830769"," 144.96849532660886)""	-37.82438821	144.9684953"
"4189	C6648	""(-37.808550235751255"," 144.95909799249529)""	-37.80855024	144.959098"
"4584	8311W	""(-37.825282323365826"," 144.96810226775597)""	-37.82528232	144.9681023"
"620	77W	""(-37.809928241497239"," 144.97225958592031)""	-37.80992824	144.9722596"
"3723	7735S	""(-37.803267697945373"," 144.95071461127958)""	-37.8032677	144.9507146"
"5119	9930N	""(-37.825842693426033"," 144.96765519540975)""	-37.82584269	144.9676552"
"6286	13450E	""(-37.819333525213011"," 144.94862972807886)""	-37.81933353	144.9486297"
"3915	C5744	""(-37.804849482016238"," 144.95533046081351)""	-37.80484948	144.9553305"
"2610	C3248	""(-37.814210482970637"," 144.95558738910501)""	-37.81421048	144.9555874"
"732	614E	""(-37.808586411654204"," 144.96908847438922)""	-37.80858641	144.9690885"
"3638	7592N	""(-37.805235248863546"," 144.95103893045109)""	-37.80523525	144.9510389"
"4371	C7176	""(-37.807425262413197"," 144.95318925396748)""	-37.80742526	144.9531893"
"5166	C2676	""(-37.809723763984358"," 144.97099638341928)""	-37.80972376	144.9709964"
"3102	5258E	""(-37.804905200929298"," 144.95736164731244)""	-37.8049052	144.9573616"
"5109	9910N	""(-37.825553805479657"," 144.96862198393421)""	-37.82555381	144.968622"
"4560	8001W	""(-37.830179394206311"," 144.96922862370343)""	-37.83017939	144.9692286"
"660	C184	""(-37.808162401660738"," 144.97157039480527)""	-37.8081624	144.9715704"
"2615	C3268	""(-37.814252979378352"," 144.95543845906414)""	-37.81425298	144.9554385"
"4367	C7168	""(-37.807223156835285"," 144.9536270289633)""	-37.80722316	144.953627"
"6122	C13592	""(-37.81952766377205"," 144.94486641918778)""	-37.81952766	144.9448664"
"5534	12001W	""(-37.813652612651786"," 144.98288282649173)""	-37.81365261	144.9828828"
"5178	C8008	""(-37.810451355421478"," 144.95254327518887)""	-37.81045136	144.9525433"
"5414	11788E	""(-37.810970808993602"," 144.97558487670682)""	-37.81097081	144.9755849"
"5506	11945W	""(-37.815202322671091"," 144.98261818001501)""	-37.81520232	144.9826182"
"3880	C5656	""(-37.806618890094541"," 144.95501780600154)""	-37.80661889	144.9550178"
"4125	C6412	""(-37.803611090164338"," 144.95103128499545)""	-37.80361109	144.9510313"
"4111	C6374	""(-37.804078505266347"," 144.9509485101641)""	-37.80407851	144.9509485"
"4592	8320E	""(-37.825032264491341"," 144.9683011254246)""	-37.82503226	144.9683011"
"1026	1188E	""(-37.81336959813693"," 144.96007785220257)""	-37.8133696	144.9600779"
"5231	11516N	""(-37.811789461425192"," 144.95185221113258)""	-37.81178946	144.9518522"
"5912	C9088	""(-37.802951712475192"," 144.96776638521544)""	-37.80295171	144.9677664"
"5413	11786E	""(-37.811027950623796"," 144.97557498790297)""	-37.81102795	144.975575"
"1923	1812E	""(-37.818625450357509"," 144.96090350238524)""	-37.81862545	144.9609035"
"4825	9214N	""(-37.831183412237436"," 144.96664857540441)""	-37.83118341	144.9666486"
"5862	C9150	""(-37.798426601898782"," 144.96501913015373)""	-37.7984266	144.9650191"
"6202	13317W	""(-37.820118964796066"," 144.94706945697664)""	-37.82011896	144.9470695"
"6844	14048E	""(-37.796456257838678"," 144.95816983242844)""	-37.79645626	144.9581698"
"6175	13240N	""(-37.819601289632743"," 144.9443070176448)""	-37.81960129	144.944307"
"1994	3412N	""(-37.810208627623091"," 144.96544988264088)""	-37.81020863	144.9654499"
"5327	7841W	""(-37.827402655274994"," 144.97115058095847)""	-37.82740266	144.9711506"
"7064	4704Ea	""(-37.804517385212996"," 144.95896362942665)""	-37.80451739	144.9589636"
"765	C304	""(-37.814737788114641"," 144.97179072888571)""	-37.81473779	144.9717907"
"6906	14259W	""(-37.7945695473976"," 144.96488490608968)""	-37.79456955	144.9648849"
"5034	9510N	""(-37.828385255023889"," 144.96647341086782)""	-37.82838526	144.9664734"
"1354	1376E	""(-37.812198418565927"," 144.95674167364319)""	-37.81219842	144.9567417"
"6252	13408E	""(-37.819272285948117"," 144.94741784611003)""	-37.81927229	144.9474178"
"4883	9304N	""(-37.82914614048849"," 144.96932156899675)""	-37.82914614	144.9693216"
"5488	11899W	""(-37.810212380067654"," 144.97813793678162)""	-37.81021238	144.9781379"
"1383	1549W	""(-37.815742861122345"," 144.95246724550876)""	-37.81574286	144.9524672"
"4309	C6954	""(-37.809250379040492"," 144.95601475961075)""	-37.80925038	144.9560148"
"6390	13636E	""(-37.820368730671433"," 144.94457489244326)""	-37.82036873	144.9445749"
"4363	C7160	""(-37.807160553938516"," 144.95375630301817)""	-37.80716055	144.9537563"
"1870	2603S	""(-37.814937828397206"," 144.95701388082739)""	-37.81493783	144.9570139"
"862	682E	""(-37.814197531968063"," 144.96886126860036)""	-37.81419753	144.9688613"
"4023	C6084	""(-37.805049601301519"," 144.95228145744943)""	-37.8050496	144.9522815"
"5869	C9178	""(-37.798458953386465"," 144.96530571181881)""	-37.79845895	144.9653057"
"6247	13312N	""(-37.822240565681255"," 144.94676108046633)""	-37.82224057	144.9467611"
"5155	9980N	""(-37.826054338059507"," 144.96692366307823)""	-37.82605434	144.9669237"
"4018	C6074	""(-37.805165385552755"," 144.95226059222915)""	-37.80516539	144.9522606"
"5916	12803S	""(-37.802953501970379"," 144.96693104939595)""	-37.8029535	144.966931"
"5438	11828E	""(-37.813469480796662"," 144.97782949270444)""	-37.81346948	144.9778295"
"3515	6672N	""(-37.808661036789573"," 144.95837774801049)""	-37.80866104	144.9583777"
"2040	3507S	""(-37.812934992293222"," 144.9562626557877)""	-37.81293499	144.9562627"
"2041	3509S	""(-37.812951707248899"," 144.95620385536165)""	-37.81295171	144.9562039"
"5922	12809S	""(-37.802977425555142"," 144.96715000736612)""	-37.80297743	144.96715"
"3541	7060N	""(-37.808562043454785"," 144.95447942446475)""	-37.80856204	144.9544794"
"2036	3500N	""(-37.812586204391366"," 144.95730855178135)""	-37.8125862	144.9573086"
"5500	11933W	""(-37.815511823164215"," 144.98256534924485)""	-37.81551182	144.9825653"
"6186	13262N	""(-37.819951600251095"," 144.94309935517404)""	-37.8199516	144.9430994"
"5416	11783W	""(-37.811589155774541"," 144.97538062583439)""	-37.81158916	144.9753806"
"5495	11923W	""(-37.815777673828407"," 144.98252005915339)""	-37.81577767	144.9825201"
"1988	3406N	""(-37.810149186741846"," 144.96565260789384)""	-37.81014919	144.9656526"
"3698	7663S	""(-37.804074938444259"," 144.95797043330549)""	-37.80407494	144.9579704"
"5638	12271S	""(-37.809712260381232"," 144.97648296596117)""	-37.80971226	144.976483"
"6024	13059S	""(-37.821465485637525"," 144.94614587155701)""	-37.82146549	144.9461459"
"6273	13349W	""(-37.819483339762115"," 144.9484237562329)""	-37.81948334	144.9484238"
"6210	13282N	""(-37.814783968489095"," 144.94546814217716)""	-37.81478397	144.9454681"
"5623	12270N	""(-37.80963604645104"," 144.97715595941139)""	-37.80963605	144.977156"
"5814	12556N	""(-37.815820531186148"," 144.98101595798619)""	-37.81582053	144.981016"
"5815	12558N	""(-37.815827864540836"," 144.98108275966982)""	-37.81582786	144.9810828"
"6176	13242N	""(-37.819619399143903"," 144.94424500390858)""	-37.8196194	144.944245"
"6015	13029S	""(-37.820538675233969"," 144.94936731456198)""	-37.82053868	144.9493673"
"5754	12446N	""(-37.811911458452187"," 144.97641881805919)""	-37.81191146	144.9764188"
"2428	C2696	""(-37.809791767452182"," 144.9707639975951)""	-37.80979177	144.970764"
"5536	12005W	""(-37.813550413433461"," 144.98290011748566)""	-37.81355041	144.9829001"
"5390	11746E	""(-37.810227805650079"," 144.97567134179059)""	-37.81022781	144.9756713"
"6658	5222E	""(-37.805380437093575"," 144.9572770025523)""	-37.80538044	144.957277"
"6467	13821S	""(-37.815160535065843"," 144.93706047464406)""	-37.81516054	144.9370605"
"5307	9527S	""(-37.828286139651404"," 144.96551202583254)""	-37.82828614	144.965512"
"6379	13628E	""(-37.819425816280599"," 144.9444922572581)""	-37.81942582	144.9444923"
"2432	C2712	""(-37.809836132758043"," 144.97061254243934)""	-37.80983613	144.9706125"
"6553	13767W	""(-37.812422564218338"," 144.93862482076972)""	-37.81242256	144.9386248"
"2583	C3156	""(-37.813872406177083"," 144.95677300379901)""	-37.81387241	144.956773"
